seq,t_ms,frame,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
2299,19495.011,466,10.4978,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,110.896,110.896,100.566,335.704,5.448,6.0000,19.675,-627.133,1916.461,-65.359,-0.0257,0.0024,0.9997,-83.852,-323.357,33.262,DeadBip,Skin,shape,00000230B611E800,4,1,1,-,
2300,19495.098,466,10.4978,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,354.966,2.620,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-74.969,-346.791,-10.799,Static,-,-,000002306ADDF100,-,0,0,-,
2301,19495.101,466,10.4978,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,396.607,3.715,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-109.496,-377.575,-52.391,DeadBip,-,-,00000230B611F100,1,0,0,-,
2302,19495.101,466,10.4978,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,304.409,1.635,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-67.978,-296.556,-9.905,DeadBip,-,-,00000230B611E800,4,0,0,-,
2303,19495.108,466,10.4978,separate,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,293.090,2.222,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-69.675,-284.664,-3.659,Static,-,-,000002306ADDE500,-,0,0,-,
2304,19495.124,466,10.4978,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,293.090,2.222,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-69.675,-284.664,-3.659,Static,-,-,000002306ADDDF00,-,0,0,-,
2305,19512.924,467,10.4979,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,395.034,4.442,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-104.086,-378.657,-42.858,DeadBip,-,-,00000230B611F100,1,0,0,-,
2306,19512.925,467,10.4979,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,294.875,2.476,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-65.268,-287.357,-10.833,DeadBip,-,-,00000230B611E800,4,0,0,-,
2307,19512.941,467,10.4979,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,378.532,6.225,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,-101.830,-363.841,-23.165,Static,-,-,000002306A0C2500,-,0,0,-,
2308,19512.945,467,10.4979,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,0.000,0.000,0.000,317.604,3.313,2.0000,14.463,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.103,-314.977,-40.763,Static,-,-,000002306A0C2500,-,0,0,-,
2309,19513.382,467,10.4979,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,24.644,24.644,386.611,378.183,6.222,3.0000,10.011,-602.740,1907.308,-78.000,-0.0000,0.0000,1.0000,-101.736,-363.506,-23.144,Static,Carpet,shape,000002306A0C2500,-,1,1,-,
2310,19513.387,467,10.4979,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,39.465,39.465,309.459,317.311,3.311,2.0000,14.463,-656.056,1952.819,-78.000,-0.0000,0.0000,1.0000,-0.103,-314.687,-40.725,Static,Carpet,shape,000002306A0C2500,-,1,1,-,
2311,19513.483,467,10.4979,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,270.136,2.743,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-47.738,-265.874,2.291,Static,-,-,000002306ADDDF00,-,0,0,-,
2312,19513.496,467,10.4979,separate,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,270.136,2.743,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-47.738,-265.874,2.291,Static,-,-,000002306ADDE500,-,0,0,-,
2313,19521.020,467,10.4979,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-823.375,1623.699,-78.941,0.3602,0.9329,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
2314,19530.440,468,10.4979,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,7.851,7.851,207.223,201.882,3.830,2.0000,14.463,-692.831,1949.100,-58.610,0.0000,0.0000,-1.0000,2.629,-201.513,11.902,Static,Wood,shape,0000023069FB4400,-,0,1,-,
2315,19530.569,468,10.4979,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,304.839,4.770,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-68.712,-296.994,-0.229,Static,-,-,000002306ADDF100,-,0,0,-,
